,timestamp,generation_biomass,generation_fossil_brown_coal_lignite,generation_fossil_coal_derived_gas,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_fossil_oil_shale,generation_fossil_peat,generation_geothermal,generation_hydro_pumped_storage_aggregated,generation_hydro_pumped_storage_consumption,generation_hydro_run_of_river_and_poundage,generation_hydro_water_reservoir,generation_marine,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_offshore,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_offshore_eday_ahead,forecast_wind_onshore_day_ahead,total_load_forecast,total_load_actual,price_day_ahead,price_actual
26064,2017-12-22 00:00:00+01:00,379.0,916.0,0.0,5578.0,6734.0,347.0,0.0,0.0,0.0,0.0,96.0,871.0,842.0,0.0,7099.0,46.0,95.0,27.0,320.0,0.0,5234.0,20,,5248,28544,28737.0,61.69,67.38
3638,2015-06-01 15:00:00+02:00,499.0,599.0,0.0,4821.0,6465.0,305.0,0.0,0.0,0.0,0.0,578.0,1028.0,1879.0,0.0,7097.0,41.0,71.0,2121.0,249.0,0.0,1736.0,2128,,1853,23165,24866.0,48.51,70.68
12193,2016-05-23 02:00:00+02:00,308.0,0.0,0.0,4037.0,773.0,220.0,0.0,0.0,0.0,0.0,1023.0,1658.0,3467.0,0.0,5089.0,11.0,58.0,577.0,204.0,0.0,3965.0,526,,3877,20913,21112.0,19.51,30.57
19131,2017-03-08 03:00:00+01:00,390.0,601.0,0.0,5910.0,4847.0,296.0,0.0,0.0,0.0,0.0,528.0,514.0,449.0,0.0,6884.0,10.0,94.0,617.0,320.0,0.0,2811.0,473,,2812,25401,25333.0,43.75,46.42
34959,2018-12-27 15:00:00+01:00,309.0,721.0,0.0,11005.0,2961.0,307.0,0.0,0.0,0.0,0.0,1.0,1210.0,3443.0,0.0,6067.0,62.0,94.0,2273.0,294.0,0.0,617.0,2350,,730,30526,30469.0,68.11,73.3
22709,2017-08-04 06:00:00+02:00,250.0,0.0,0.0,5273.0,2614.0,257.0,0.0,0.0,0.0,0.0,555.0,951.0,1293.0,0.0,6506.0,56.0,102.0,258.0,290.0,0.0,3201.0,240,,3197,22331,22435.0,46.02,51.55
8649,2015-12-27 09:00:00+01:00,412.0,0.0,0.0,3594.0,1209.0,256.0,0.0,0.0,0.0,0.0,3178.0,484.0,621.0,0.0,7101.0,42.0,64.0,348.0,182.0,0.0,8040.0,482,,7995,21904,22454.0,27.7,40.87
16287,2016-11-09 15:00:00+01:00,343.0,702.0,0.0,3753.0,4953.0,219.0,0.0,0.0,0.0,0.0,220.0,609.0,1336.0,0.0,6949.0,55.0,78.0,4760.0,313.0,0.0,2269.0,4658,,2231,28070,27595.0,38.0,59.94
12502,2016-06-04 23:00:00+02:00,247.0,0.0,0.0,4411.0,946.0,371.0,0.0,0.0,0.0,0.0,906.0,1782.0,5607.0,0.0,7098.0,54.0,81.0,560.0,265.0,0.0,7503.0,467,,7529,28819,28458.0,28.09,47.08
24883,2017-11-02 19:00:00+01:00,368.0,283.0,0.0,4569.0,4538.0,192.0,0.0,0.0,0.0,0.0,455.0,1230.0,4825.0,0.0,7106.0,57.0,91.0,39.0,319.0,0.0,9205.0,15,,9098,31884,32097.0,64.36,79.24
22125,2017-07-10 22:00:00+02:00,375.0,565.0,0.0,7763.0,4797.0,257.0,0.0,0.0,0.0,0.0,0.0,418.0,1124.0,0.0,5974.0,56.0,95.0,437.0,333.0,0.0,4086.0,418,,4049,26645,26553.0,60.08,55.77
31082,2018-07-19 03:00:00+02:00,368.0,637.0,0.0,4664.0,4804.0,246.0,0.0,0.0,0.0,0.0,209.0,1024.0,2290.0,0.0,6004.0,54.0,91.0,692.0,302.0,0.0,2155.0,548,,2515,25237,25347.0,59.4,62.87
19412,2017-03-19 20:00:00+01:00,277.0,0.0,0.0,4743.0,1800.0,263.0,0.0,0.0,0.0,0.0,0.0,1299.0,5224.0,0.0,7080.0,59.0,99.0,611.0,280.0,0.0,2846.0,582,,2780,28473,27883.0,50.35,57.25
17673,2017-01-06 09:00:00+01:00,355.0,586.0,0.0,7829.0,6590.0,326.0,0.0,0.0,0.0,0.0,0.0,1040.0,3302.0,0.0,4597.0,63.0,102.0,2489.0,325.0,0.0,1339.0,2936,,1344,31412,30959.0,56.08,73.58
34893,2018-12-24 21:00:00+01:00,315.0,443.0,0.0,7709.0,2697.0,193.0,0.0,0.0,0.0,0.0,28.0,1306.0,2794.0,0.0,5504.0,59.0,93.0,5.0,258.0,0.0,1399.0,12,,2282,26652,26583.0,65.97,73.16
24046,2017-09-28 23:00:00+02:00,331.0,882.0,0.0,9101.0,5025.0,332.0,0.0,0.0,0.0,0.0,107.0,383.0,507.0,0.0,5959.0,57.0,101.0,49.0,276.0,0.0,3867.0,121,,3839,27549,27200.0,50.98,57.99
17087,2016-12-12 23:00:00+01:00,297.0,964.0,0.0,10894.0,7161.0,319.0,0.0,0.0,0.0,0.0,147.0,640.0,1642.0,0.0,5053.0,60.0,93.0,55.0,283.0,0.0,571.0,38,,591,29189,29600.0,64.81,70.82
33600,2018-11-01 00:00:00+01:00,262.0,194.0,0.0,4152.0,3905.0,295.0,0.0,0.0,0.0,0.0,3054.0,1126.0,1442.0,0.0,6080.0,53.0,91.0,17.0,320.0,0.0,13844.0,12,,13945,28902,28830.0,38.37,74.53
29004,2018-04-23 13:00:00+02:00,299.0,0.0,0.0,5726.0,2742.0,277.0,0.0,0.0,0.0,0.0,0.0,1973.0,7188.0,0.0,5058.0,16.0,92.0,3360.0,287.0,0.0,1489.0,3160,,2803,31474,30917.0,52.5,61.34
17235,2016-12-19 03:00:00+01:00,341.0,847.0,0.0,4081.0,4612.0,208.0,0.0,0.0,0.0,0.0,2275.0,520.0,479.0,0.0,5705.0,57.0,79.0,40.0,290.0,0.0,4296.0,1,,4291,22275,22404.0,44.45,51.52
19729,2017-04-02 02:00:00+02:00,342.0,201.0,0.0,3745.0,2655.0,266.0,0.0,0.0,0.0,0.0,1917.0,962.0,952.0,0.0,7048.0,57.0,75.0,29.0,270.0,0.0,9179.0,11,,9190,24328,24102.0,34.01,44.14
20219,2017-04-22 12:00:00+02:00,224.0,291.0,0.0,3667.0,2570.0,204.0,0.0,0.0,0.0,0.0,0.0,979.0,1959.0,0.0,7089.0,14.0,98.0,4065.0,342.0,0.0,2817.0,4022,,2825,27958,28300.0,50.12,56.91
6264,2015-09-19 01:00:00+02:00,552.0,471.0,0.0,4241.0,4656.0,302.0,0.0,0.0,0.0,0.0,708.0,638.0,877.0,0.0,6912.0,79.0,70.0,557.0,260.0,0.0,4727.0,522,,4705,23081,23400.0,43.5,52.27
25223,2017-11-16 23:00:00+01:00,343.0,959.0,0.0,12191.0,7079.0,338.0,0.0,0.0,0.0,0.0,0.0,487.0,1050.0,0.0,5049.0,56.0,107.0,58.0,287.0,0.0,2239.0,27,,2266,29028,29186.0,68.05,73.55
16997,2016-12-09 05:00:00+01:00,343.0,569.0,0.0,3141.0,4856.0,237.0,0.0,0.0,0.0,0.0,348.0,550.0,555.0,0.0,6961.0,55.0,87.0,145.0,321.0,0.0,4114.0,177,,4279,23692,23495.0,36.1,51.78
8817,2016-01-03 09:00:00+01:00,521.0,0.0,0.0,5088.0,2607.0,310.0,0.0,0.0,0.0,0.0,19.0,1522.0,8260.0,0.0,7105.0,95.0,76.0,2104.0,227.0,0.0,6777.0,1812,,6819,35774,35371.0,41.76,33.64
30346,2018-06-18 11:00:00+02:00,328.0,0.0,0.0,5136.0,1732.0,303.0,0.0,0.0,0.0,0.0,0.0,1581.0,5111.0,0.0,5031.0,57.0,101.0,4777.0,289.0,0.0,5896.0,4620,,6084,33219,33174.0,55.7,64.49
32210,2018-09-04 03:00:00+02:00,213.0,0.0,0.0,4319.0,1283.0,222.0,0.0,0.0,0.0,0.0,1338.0,1828.0,3653.0,0.0,5057.0,13.0,87.0,26.0,324.0,0.0,4474.0,67,,5179,21795,21621.0,38.83,67.06
34710,2018-12-17 06:00:00+01:00,272.0,421.0,0.0,6808.0,4028.0,222.0,0.0,0.0,0.0,0.0,131.0,1366.0,2570.0,0.0,6101.0,58.0,82.0,14.0,293.0,0.0,6985.0,17,,6733,26363,26865.0,65.15,68.21
20431,2017-05-01 08:00:00+02:00,360.0,887.0,0.0,6376.0,6466.0,299.0,0.0,0.0,0.0,0.0,0.0,494.0,1764.0,0.0,7101.0,61.0,103.0,55.0,287.0,0.0,7140.0,91,,7177,31649,31328.0,69.7,48.05
16137,2016-11-03 09:00:00+01:00,315.0,290.0,0.0,4479.0,1902.0,327.0,0.0,0.0,0.0,0.0,0.0,1572.0,7459.0,0.0,7113.0,97.0,76.0,2471.0,199.0,0.0,6979.0,2016,,7171,35914,35445.0,36.69,74.92
28146,2018-03-18 18:00:00+01:00,300.0,0.0,0.0,3895.0,1162.0,225.0,0.0,0.0,0.0,0.0,2463.0,1708.0,4916.0,0.0,6074.0,56.0,96.0,983.0,330.0,0.0,9088.0,764,,9057,27105,26016.0,38.0,47.22
7169,2015-10-26 17:00:00+01:00,529.0,595.0,0.0,5450.0,6333.0,405.0,0.0,0.0,0.0,0.0,15.0,563.0,1146.0,0.0,5956.0,84.0,74.0,719.0,255.0,0.0,5779.0,474,,5609,29608,29662.0,54.1,62.91
19198,2017-03-10 22:00:00+01:00,303.0,894.0,0.0,9046.0,5362.0,341.0,0.0,0.0,0.0,0.0,185.0,391.0,589.0,0.0,5952.0,55.0,98.0,441.0,287.0,0.0,4773.0,437,,4885,29966,29419.0,57.01,59.46
17491,2016-12-29 19:00:00+01:00,331.0,995.0,0.0,5142.0,6009.0,278.0,0.0,0.0,0.0,0.0,0.0,693.0,5559.0,0.0,7100.0,58.0,107.0,49.0,289.0,0.0,1864.0,164,,1758,33399,33207.0,70.1,78.24
18695,2017-02-17 23:00:00+01:00,384.0,604.0,0.0,6531.0,6329.0,329.0,0.0,0.0,0.0,0.0,57.0,1367.0,1953.0,0.0,7110.0,61.0,100.0,48.0,288.0,0.0,1516.0,35,,1529,28977,29278.0,62.3,69.59
33983,2018-11-16 23:00:00+01:00,374.0,683.0,0.0,6981.0,6491.0,290.0,0.0,0.0,0.0,0.0,1.0,1193.0,1445.0,0.0,5062.0,54.0,103.0,16.0,283.0,0.0,5133.0,23,,5614,27624,27569.0,59.96,64.98
29154,2018-04-29 19:00:00+02:00,278.0,0.0,0.0,2725.0,1166.0,118.0,0.0,0.0,0.0,0.0,3592.0,1708.0,2560.0,0.0,5060.0,55.0,94.0,1648.0,295.0,0.0,9809.0,1527,,9450,24048,23212.0,14.0,23.68
6584,2015-10-02 09:00:00+02:00,483.0,976.0,0.0,6392.0,8268.0,386.0,0.0,0.0,0.0,0.0,0.0,1353.0,6160.0,0.0,7023.0,86.0,69.0,926.0,203.0,0.0,4145.0,923,,4273,38541,38434.0,69.49,72.18
26363,2018-01-03 11:00:00+01:00,328.0,0.0,0.0,5526.0,4938.0,306.0,0.0,0.0,0.0,0.0,6.0,1434.0,3852.0,0.0,7103.0,55.0,106.0,892.0,304.0,0.0,12936.0,1294,,12922,37114,37462.0,61.48,61.69
34232,2018-11-27 08:00:00+01:00,360.0,0.0,0.0,10260.0,6655.0,284.0,0.0,0.0,0.0,0.0,1.0,1281.0,3051.0,0.0,5039.0,58.0,83.0,128.0,283.0,0.0,7365.0,135,,6630,34205,34224.0,68.53,73.06
32802,2018-09-28 19:00:00+02:00,340.0,735.0,0.0,7123.0,5344.0,331.0,0.0,0.0,0.0,0.0,0.0,632.0,1404.0,0.0,6983.0,59.0,111.0,1445.0,319.0,0.0,3717.0,1490,,4108,31590,31234.0,74.69,80.17
3808,2015-06-08 17:00:00+02:00,510.0,931.0,0.0,8495.0,7156.0,354.0,0.0,0.0,0.0,0.0,104.0,674.0,2049.0,0.0,6660.0,82.0,67.0,3031.0,268.0,0.0,4634.0,3642,,4393,34766,34887.0,62.47,71.87
13247,2016-07-06 00:00:00+02:00,339.0,286.0,0.0,5456.0,3955.0,315.0,0.0,0.0,0.0,0.0,66.0,1314.0,2587.0,0.0,6063.0,56.0,87.0,712.0,256.0,0.0,1956.0,626,,1836,25619,25823.0,48.7,48.55
10212,2016-03-01 12:00:00+01:00,411.0,0.0,0.0,3671.0,1132.0,242.0,0.0,0.0,0.0,0.0,881.0,600.0,1929.0,0.0,7052.0,86.0,65.0,727.0,137.0,0.0,13863.0,884,,13672,25838,26669.0,22.68,41.39
26742,2018-01-19 06:00:00+01:00,341.0,472.0,0.0,4628.0,4494.0,327.0,0.0,0.0,0.0,0.0,112.0,970.0,1536.0,0.0,7103.0,55.0,104.0,24.0,303.0,0.0,4734.0,10,,4892,27992,28142.0,52.0,55.84
697,2015-01-30 01:00:00+01:00,416.0,0.0,0.0,2855.0,1532.0,219.0,0.0,0.0,0.0,0.0,3149.0,1150.0,1594.0,0.0,7093.0,38.0,63.0,55.0,200.0,0.0,16583.0,0,,16614,26428,26636.0,7.88,16.79
2484,2015-04-14 13:00:00+02:00,410.0,0.0,0.0,3459.0,5062.0,330.0,0.0,0.0,0.0,0.0,0.0,1303.0,1731.0,0.0,7088.0,37.0,65.0,2998.0,165.0,0.0,9503.0,3465,,9454,31376,31445.0,45.0,58.3
8684,2015-12-28 20:00:00+01:00,443.0,0.0,0.0,3949.0,2259.0,382.0,0.0,0.0,0.0,0.0,0.0,823.0,2915.0,0.0,7077.0,51.0,74.0,23.0,175.0,0.0,11598.0,0,,11448,33526,31883.0,51.0,63.39
19520,2017-03-24 08:00:00+01:00,226.0,328.0,0.0,7918.0,2497.0,310.0,0.0,0.0,0.0,0.0,0.0,1292.0,6033.0,0.0,7109.0,61.0,96.0,565.0,273.0,0.0,778.0,962,,758,32821,33188.0,54.78,61.87
29056,2018-04-25 17:00:00+02:00,335.0,0.0,0.0,3010.0,2272.0,232.0,0.0,0.0,0.0,0.0,216.0,1799.0,3852.0,0.0,5055.0,56.0,90.0,3462.0,290.0,0.0,7117.0,2932,,6840,29897,30166.0,40.69,48.82
1013,2015-02-12 05:00:00+01:00,476.0,937.0,0.0,5941.0,7282.0,379.0,0.0,0.0,0.0,0.0,1321.0,683.0,334.0,0.0,5473.0,90.0,69.0,33.0,224.0,0.0,2198.0,11,,2224,24139,24062.0,48.69,56.62
7204,2015-10-28 04:00:00+01:00,479.0,189.0,0.0,3841.0,3802.0,220.0,0.0,0.0,0.0,0.0,3216.0,568.0,623.0,0.0,5955.0,86.0,62.0,22.0,244.0,0.0,9978.0,26,,10162,21726,21658.0,21.19,34.55
19083,2017-03-06 03:00:00+01:00,363.0,840.0,0.0,4565.0,5293.0,302.0,0.0,0.0,0.0,0.0,0.0,967.0,960.0,0.0,3898.0,52.0,104.0,141.0,335.0,0.0,3842.0,219,,3742,23539,23607.0,49.0,35.93
2802,2015-04-27 19:00:00+02:00,396.0,0.0,0.0,4016.0,3807.0,386.0,0.0,0.0,0.0,0.0,1.0,1061.0,1755.0,0.0,5028.0,86.0,78.0,1560.0,148.0,0.0,10617.0,1185,,10577,28908,28763.0,46.88,59.71
8461,2015-12-19 13:00:00+01:00,536.0,0.0,0.0,3108.0,6642.0,320.0,0.0,0.0,0.0,0.0,260.0,648.0,794.0,0.0,6401.0,85.0,76.0,3308.0,236.0,0.0,5438.0,3289,,5398,29079,29555.0,47.0,53.86
9461,2016-01-30 05:00:00+01:00,468.0,0.0,0.0,4514.0,3792.0,317.0,0.0,0.0,0.0,0.0,1415.0,932.0,1704.0,0.0,6093.0,85.0,79.0,20.0,258.0,0.0,3644.0,3,,3747,22728,22841.0,38.6,46.79
22669,2017-08-02 14:00:00+02:00,343.0,502.0,0.0,5131.0,5953.0,301.0,0.0,0.0,0.0,0.0,54.0,1508.0,1702.0,0.0,7105.0,64.0,88.0,4296.0,302.0,0.0,10030.0,4302,,10001,33730,33263.0,55.0,58.62
20343,2017-04-27 16:00:00+02:00,248.0,528.0,0.0,4260.0,3155.0,275.0,0.0,0.0,0.0,0.0,0.0,954.0,2387.0,0.0,6081.0,28.0,103.0,2650.0,290.0,0.0,7547.0,2997,,7449,29762,30229.0,41.51,48.9
32608,2018-09-20 17:00:00+02:00,386.0,737.0,0.0,7586.0,6001.0,331.0,0.0,0.0,0.0,0.0,59.0,733.0,2368.0,0.0,6972.0,65.0,114.0,3579.0,284.0,0.0,3237.0,3435,,2802,34757,34951.0,73.95,79.11
5734,2015-08-27 23:00:00+02:00,540.0,936.0,0.0,5323.0,7442.0,365.0,0.0,0.0,0.0,0.0,0.0,609.0,2468.0,0.0,6703.0,85.0,71.0,633.0,203.0,0.0,4756.0,601,,4863,28767,29136.0,55.0,63.05
15086,2016-09-20 15:00:00+02:00,345.0,865.0,0.0,5366.0,5813.0,314.0,0.0,0.0,0.0,0.0,55.0,559.0,944.0,0.0,7006.0,55.0,100.0,4500.0,301.0,0.0,3203.0,4288,,3032,30646,30622.0,45.69,52.81
20322,2017-04-26 19:00:00+02:00,285.0,424.0,0.0,4249.0,3253.0,270.0,0.0,0.0,0.0,0.0,59.0,989.0,867.0,0.0,7071.0,26.0,107.0,637.0,290.0,0.0,9702.0,724,,9635,29387,29680.0,45.96,52.91
21815,2017-06-28 00:00:00+02:00,357.0,263.0,0.0,4030.0,4063.0,322.0,0.0,0.0,0.0,0.0,341.0,791.0,1024.0,0.0,5658.0,58.0,88.0,485.0,303.0,0.0,9979.0,488,,9770,28863,28744.0,46.1,51.05
806,2015-02-03 14:00:00+01:00,504.0,0.0,0.0,4419.0,3499.0,316.0,0.0,0.0,0.0,0.0,0.0,1625.0,5438.0,0.0,7100.0,84.0,74.0,3621.0,221.0,0.0,6711.0,3589,,6659,32154,32019.0,47.47,55.77
1814,2015-03-17 14:00:00+01:00,453.0,325.0,0.0,4261.0,6016.0,337.0,0.0,0.0,0.0,0.0,54.0,1384.0,3947.0,0.0,7097.0,73.0,71.0,1990.0,131.0,0.0,6240.0,2463,,6245,32574,32803.0,44.0,55.9
1285,2015-02-23 13:00:00+01:00,499.0,0.0,0.0,3555.0,1649.0,365.0,0.0,0.0,0.0,0.0,472.0,1466.0,4240.0,0.0,7103.0,87.0,63.0,1675.0,227.0,0.0,14685.0,2292,,14212,35034,35362.0,42.1,55.5
8315,2015-12-13 11:00:00+01:00,528.0,810.0,0.0,5042.0,6511.0,322.0,0.0,0.0,0.0,0.0,469.0,532.0,572.0,0.0,6286.0,83.0,72.0,1183.0,246.0,0.0,3195.0,1288,,3165,27058,27569.0,49.0,57.85
30476,2018-06-23 21:00:00+02:00,362.0,643.0,0.0,5240.0,2356.0,252.0,0.0,0.0,0.0,0.0,0.0,1452.0,4473.0,0.0,5023.0,54.0,97.0,815.0,323.0,0.0,4738.0,956,,4461,28664,29056.0,59.98,65.66
23988,2017-09-26 13:00:00+02:00,312.0,891.0,0.0,9559.0,5222.0,331.0,0.0,0.0,0.0,0.0,0.0,483.0,1362.0,0.0,5845.0,56.0,88.0,5084.0,259.0,0.0,420.0,5161,,410,33422,32858.0,54.9,62.66
25868,2017-12-13 20:00:00+01:00,326.0,656.0,0.0,10659.0,7204.0,339.0,0.0,0.0,0.0,0.0,0.0,945.0,1574.0,0.0,7080.0,60.0,107.0,40.0,319.0,0.0,11012.0,15,,10811,38654,38505.0,76.63,84.72
13311,2016-07-08 16:00:00+02:00,327.0,0.0,0.0,3663.0,1331.0,228.0,0.0,0.0,0.0,0.0,670.0,693.0,1370.0,0.0,6793.0,54.0,78.0,4882.0,290.0,0.0,6856.0,4891,,6714,26907,26559.0,34.75,51.54
18146,2017-01-26 02:00:00+01:00,359.0,960.0,0.0,4979.0,7083.0,300.0,0.0,0.0,0.0,0.0,651.0,587.0,2698.0,0.0,7107.0,53.0,107.0,87.0,328.0,0.0,4356.0,15,,4309,25731,26041.0,81.69,88.7
368,2015-01-16 08:00:00+01:00,523.0,789.0,0.0,4980.0,6111.0,357.0,0.0,0.0,0.0,0.0,1.0,1178.0,2277.0,0.0,7100.0,90.0,69.0,40.0,269.0,0.0,9101.0,47,,8769,35288,34642.0,64.89,78.3
7038,2015-10-21 07:00:00+02:00,479.0,669.0,0.0,4629.0,4884.0,295.0,0.0,0.0,0.0,0.0,270.0,518.0,934.0,0.0,5356.0,88.0,76.0,28.0,274.0,0.0,9145.0,4,,9085,27903,28188.0,49.97,58.43
25387,2017-11-23 19:00:00+01:00,351.0,841.0,0.0,14378.0,6502.0,334.0,0.0,0.0,0.0,0.0,0.0,493.0,2378.0,0.0,5040.0,57.0,108.0,69.0,273.0,0.0,6362.0,8,,6326,36310,35943.0,76.76,84.61
26769,2018-01-20 09:00:00+01:00,341.0,213.0,0.0,4633.0,2642.0,252.0,0.0,0.0,0.0,0.0,0.0,1018.0,2273.0,0.0,7107.0,54.0,97.0,725.0,334.0,0.0,8691.0,684,,8771,30343,29919.0,51.0,55.89
18944,2017-02-28 08:00:00+01:00,381.0,834.0,0.0,3864.0,2268.0,285.0,0.0,0.0,0.0,0.0,378.0,1146.0,1277.0,0.0,7099.0,60.0,91.0,216.0,270.0,0.0,13613.0,374,,13623,30199,30921.0,42.5,51.78
28653,2018-04-08 22:00:00+02:00,321.0,631.0,0.0,6298.0,5210.0,229.0,0.0,0.0,0.0,0.0,0.0,835.0,3246.0,0.0,6356.0,57.0,93.0,315.0,329.0,0.0,6335.0,481,,6849,31929,31952.0,65.7,56.22
4692,2015-07-15 13:00:00+02:00,524.0,957.0,0.0,9486.0,7655.0,411.0,0.0,0.0,0.0,0.0,0.0,708.0,4517.0,0.0,6836.0,88.0,74.0,5125.0,237.0,0.0,2185.0,5221,,2182,38828,38974.0,69.48,86.92
2681,2015-04-22 18:00:00+02:00,403.0,551.0,0.0,4938.0,5449.0,377.0,0.0,0.0,0.0,0.0,0.0,904.0,1683.0,0.0,6034.0,41.0,57.0,3337.0,184.0,0.0,4315.0,3215,,4370,28908,28368.0,50.48,63.18
31566,2018-08-08 07:00:00+02:00,376.0,443.0,0.0,6708.0,5367.0,303.0,0.0,0.0,0.0,0.0,0.0,864.0,1429.0,0.0,6953.0,59.0,93.0,48.0,315.0,0.0,2659.0,251,,2624,28226,28273.0,64.14,68.37
34635,2018-12-14 03:00:00+01:00,338.0,182.0,0.0,4642.0,3525.0,272.0,0.0,0.0,0.0,0.0,509.0,1105.0,764.0,0.0,6100.0,56.0,92.0,12.0,283.0,0.0,11650.0,17,,11678,24216,24422.0,49.5,52.8
29299,2018-05-05 20:00:00+02:00,365.0,0.0,0.0,3653.0,1239.0,201.0,0.0,0.0,0.0,0.0,0.0,1615.0,3999.0,0.0,5051.0,60.0,110.0,1136.0,307.0,0.0,5644.0,1007,,5485,25781,25665.0,48.43,55.14
15328,2016-09-30 17:00:00+02:00,351.0,607.0,0.0,5622.0,5892.0,303.0,0.0,0.0,0.0,0.0,0.0,446.0,983.0,0.0,6950.0,57.0,95.0,3683.0,317.0,0.0,4085.0,3516,,4173,30154,30229.0,48.0,54.25
8692,2015-12-29 04:00:00+01:00,396.0,51.0,0.0,4428.0,2006.0,326.0,0.0,0.0,0.0,0.0,2954.0,615.0,527.0,0.0,7087.0,40.0,72.0,20.0,182.0,0.0,6733.0,1,,7048,20940,20239.0,32.0,46.39
22270,2017-07-16 23:00:00+02:00,358.0,588.0,0.0,7328.0,4668.0,261.0,0.0,0.0,0.0,0.0,0.0,645.0,1515.0,0.0,5909.0,6.0,79.0,676.0,328.0,0.0,6871.0,609,,6932,30473,30306.0,55.01,61.61
25783,2017-12-10 07:00:00+01:00,363.0,627.0,0.0,6864.0,6234.0,311.0,0.0,0.0,0.0,0.0,167.0,374.0,1195.0,0.0,5954.0,51.0,103.0,47.0,357.0,0.0,1658.0,23,,1561,22274,22757.0,63.76,37.04
24571,2017-10-20 20:00:00+02:00,351.0,637.0,0.0,8788.0,4410.0,319.0,0.0,0.0,0.0,0.0,0.0,496.0,2239.0,0.0,5901.0,57.0,106.0,175.0,293.0,0.0,6145.0,198,,6095,31679,32061.0,64.5,71.69
9234,2016-01-20 18:00:00+01:00,591.0,879.0,0.0,10834.0,6661.0,410.0,0.0,0.0,0.0,0.0,0.0,1221.0,6124.0,0.0,6092.0,94.0,84.0,59.0,274.0,0.0,3296.0,120,,3056,36258,35952.0,64.98,77.48
16424,2016-11-15 08:00:00+01:00,358.0,890.0,0.0,9302.0,5689.0,288.0,0.0,0.0,0.0,0.0,0.0,688.0,1506.0,0.0,5051.0,54.0,92.0,343.0,296.0,0.0,7840.0,333,,7713,32362,32704.0,65.48,71.54
34930,2018-12-26 10:00:00+01:00,315.0,691.0,0.0,9085.0,3001.0,294.0,0.0,0.0,0.0,0.0,1.0,1196.0,2516.0,0.0,6044.0,59.0,79.0,1226.0,278.0,0.0,2608.0,1105,,2071,30186,30404.0,67.02,73.11
501,2015-01-21 21:00:00+01:00,540.0,962.0,0.0,6211.0,7846.0,349.0,0.0,0.0,0.0,0.0,55.0,1245.0,4851.0,0.0,6498.0,95.0,81.0,78.0,239.0,0.0,9997.0,8,,9749,39116,39146.0,45.0,65.81
33130,2018-10-12 11:00:00+02:00,328.0,643.0,0.0,8752.0,5014.0,275.0,0.0,0.0,0.0,0.0,67.0,1029.0,1359.0,0.0,6050.0,64.0,83.0,3109.0,250.0,0.0,4297.0,2762,,3797,34769,34455.0,64.24,71.42
8170,2015-12-07 10:00:00+01:00,532.0,956.0,0.0,4171.0,6181.0,316.0,0.0,0.0,0.0,0.0,755.0,604.0,1319.0,0.0,6293.0,88.0,66.0,4383.0,270.0,0.0,1409.0,4116,,1462,26357,25695.0,48.8,64.78
30370,2018-06-19 11:00:00+02:00,341.0,0.0,0.0,5077.0,2225.0,277.0,0.0,0.0,0.0,0.0,0.0,1665.0,4802.0,0.0,5042.0,58.0,105.0,5078.0,280.0,0.0,4981.0,4815,,4543,33815,33594.0,58.02,67.09
19528,2017-03-24 16:00:00+01:00,248.0,329.0,0.0,7424.0,2449.0,329.0,0.0,0.0,0.0,0.0,0.0,1206.0,4599.0,0.0,7107.0,59.0,99.0,2671.0,278.0,0.0,1814.0,2325,,1768,31543,31708.0,50.28,54.52
1324,2015-02-25 04:00:00+01:00,404.0,0.0,0.0,3342.0,1487.0,242.0,0.0,0.0,0.0,0.0,1817.0,1132.0,2598.0,0.0,7107.0,82.0,66.0,43.0,228.0,0.0,12012.0,20,,11943,24474,24564.0,12.4,23.69
31012,2018-07-16 05:00:00+02:00,329.0,564.0,0.0,4027.0,2606.0,233.0,0.0,0.0,0.0,0.0,966.0,1040.0,927.0,0.0,5993.0,56.0,84.0,135.0,295.0,0.0,7760.0,369,,6540,23164,23457.0,50.0,55.23
12045,2016-05-16 22:00:00+02:00,313.0,296.0,0.0,4251.0,1280.0,312.0,0.0,0.0,0.0,0.0,0.0,1843.0,8169.0,0.0,5095.0,12.0,77.0,686.0,202.0,0.0,3652.0,599,,3702,28047,28444.0,32.41,41.77
16584,2016-11-22 00:00:00+01:00,367.0,897.0,0.0,5847.0,6061.0,280.0,0.0,0.0,0.0,0.0,156.0,937.0,1835.0,0.0,5032.0,51.0,93.0,19.0,280.0,0.0,2118.0,1,,2273,26327,26306.0,58.94,64.04
19545,2017-03-25 09:00:00+01:00,259.0,203.0,0.0,3633.0,1771.0,272.0,0.0,0.0,0.0,0.0,173.0,994.0,1916.0,0.0,7111.0,60.0,91.0,1569.0,282.0,0.0,6380.0,1557,,6075,28754,29210.0,37.1,43.87
12680,2016-06-12 09:00:00+02:00,359.0,595.0,0.0,9650.0,6241.0,274.0,0.0,0.0,0.0,0.0,2.0,725.0,2801.0,0.0,5059.0,51.0,81.0,706.0,307.0,0.0,1284.0,640,,1390,26198,26876.0,65.31,46.71
